Cesta,Lokacija,Smer,Št. vozil [N/h],Hitrost [km/h],Razmik [s],Zasedenost [%],Čas,Stanje
R2-402,Šmartno v BrdihDobrovo - Gonjače604659.71.001.06.2026 11:35:00Normalen promet,Dobrovo - Gonjače,60,46,59.7,1.0,01.06.2026 11:35:00,Normalen promet
R2-402,Gonjače - Dobrovo1444428.52.701.06.2026 11:35:00Normalen promet,Gonjače - Dobrovo,144,44,28.5,2.7,01.06.2026 11:35:00,Normalen promet
R2-403,Škofja Lokacenter - Ljubljanska c.636424.913.101.06.2026 11:35:00Zgoščen promet,center - Ljubljanska c.,636,42,4.9,13.1,01.06.2026 11:35:00,Zgoščen promet
R2-403,Ljubljanska c. - center648414.413.901.06.2026 11:35:00Zgoščen promet,Ljubljanska c. - center,648,41,4.4,13.9,01.06.2026 11:35:00,Zgoščen promet
R2-403,BačaBača - Kneža485779.00.501.06.2026 11:35:00Normalen promet,Bača - Kneža,48,57,79.0,0.5,01.06.2026 11:35:00,Normalen promet
R2-403,Kneža - Bača486275.20.601.06.2026 11:35:00Normalen promet,Kneža - Bača,48,62,75.2,0.6,01.06.2026 11:35:00,Normalen promet
R2-403,ŽeleznikiBača - Železniki604754.40.901.06.2026 11:35:00Normalen promet,Bača - Železniki,60,47,54.4,0.9,01.06.2026 11:35:00,Normalen promet
R2-403,Železniki - Bača1205136.61.701.06.2026 11:35:00Normalen promet,Železniki - Bača,120,51,36.6,1.7,01.06.2026 11:35:00,Normalen promet
R2-403,BukovicaČešnjica - Škofja Loka2405115.33.901.06.2026 11:35:00Normalen promet,Češnjica - Škofja Loka,240,51,15.3,3.9,01.06.2026 11:35:00,Normalen promet
R2-403,Škofja Loka - Češnjica2525615.73.301.06.2026 11:35:00Normalen promet,Škofja Loka - Češnjica,252,56,15.7,3.3,01.06.2026 11:35:00,Normalen promet
R2-404,RečicaIlirska Bistrica - Podgrad847238.00.901.06.2026 11:30:00Normalen promet,Ilirska Bistrica - Podgrad,84,72,38.0,0.9,01.06.2026 11:30:00,Normalen promet
R2-404,Podgrad - Ilirska Bistrica846037.31.001.06.2026 11:30:00Normalen promet,Podgrad - Ilirska Bistrica,84,60,37.3,1.0,01.06.2026 11:30:00,Normalen promet
R2-404,DrskovčeIlirska Bistrica - Pivka2525513.74.001.06.2026 11:35:00Normalen promet,Ilirska Bistrica - Pivka,252,55,13.7,4.0,01.06.2026 11:35:00,Normalen promet
R2-404,Pivka - Ilirska Bistrica2165714.83.101.06.2026 11:35:00Normalen promet,Pivka - Ilirska Bistrica,216,57,14.8,3.1,01.06.2026 11:35:00,Normalen promet
R2-405,BujeFamlje - Ribnica6076115.10.701.06.2026 11:30:00Normalen promet,Famlje - Ribnica,60,76,115.1,0.7,01.06.2026 11:30:00,Normalen promet
R2-405,Ribnica - Famlje1327526.01.501.06.2026 11:30:00Normalen promet,Ribnica - Famlje,132,75,26.0,1.5,01.06.2026 11:30:00,Normalen promet
R2-406,AnkaranAnkaran - Križ. Moretini3124810.75.401.06.2026 11:30:00Normalen promet,Ankaran - Križ. Moretini,312,48,10.7,5.4,01.06.2026 11:30:00,Normalen promet
R2-406,Križ. Moretini - Ankaran492566.46.201.06.2026 11:30:00Povečan promet,Križ. Moretini - Ankaran,492,56,6.4,6.2,01.06.2026 11:30:00,Povečan promet
R2-406,LazaretAnkaran - MP Lazaret2283620.23.601.06.2026 11:35:00Normalen promet,Ankaran - MP Lazaret,228,36,20.2,3.6,01.06.2026 11:35:00,Normalen promet
R2-406,MP Lazaret - Ankaran604767.81.001.06.2026 11:35:00Normalen promet,MP Lazaret - Ankaran,60,47,67.8,1.0,01.06.2026 11:35:00,Normalen promet
R2-407,HorjulHorjul - Vrhnika725849.00.901.06.2026 11:35:00Normalen promet,Horjul - Vrhnika,72,58,49.0,0.9,01.06.2026 11:35:00,Normalen promet
R2-407,Vrhnika - Horjul1084837.22.001.06.2026 11:35:00Normalen promet,Vrhnika - Horjul,108,48,37.2,2.0,01.06.2026 11:35:00,Normalen promet
R2-408,ZavratecLogatec - Žiri4852112.20.901.06.2026 11:30:00Normalen promet,Logatec - Žiri,48,52,112.2,0.9,01.06.2026 11:30:00,Normalen promet
R2-408,Žiri - Logatec2465303.60.201.06.2026 11:30:00Normalen promet,Žiri - Logatec,24,65,303.6,0.2,01.06.2026 11:30:00,Normalen promet
R2-408,LogatecLogatec - Žiri1085730.61.401.06.2026 11:35:00Normalen promet,Logatec - Žiri,108,57,30.6,1.4,01.06.2026 11:35:00,Normalen promet
R2-408,Žiri - Logatec725027.11.501.06.2026 11:35:00Normalen promet,Žiri - Logatec,72,50,27.1,1.5,01.06.2026 11:35:00,Normalen promet
R2-408,ŽiriTrebija - Žiri1084440.52.701.06.2026 11:25:00Normalen promet,Trebija - Žiri,108,44,40.5,2.7,01.06.2026 11:25:00,Normalen promet
R2-408,Žiri - Trebija724745.71.301.06.2026 11:25:00Normalen promet,Žiri - Trebija,72,47,45.7,1.3,01.06.2026 11:25:00,Normalen promet
R2-409,ZapoljeLogatec - Vrhnika1686720.72.001.06.2026 11:35:00Normalen promet,Logatec - Vrhnika,168,67,20.7,2.0,01.06.2026 11:35:00,Normalen promet
R2-409,Vrhnika - Logatec1326624.91.801.06.2026 11:35:00Normalen promet,Vrhnika - Logatec,132,66,24.9,1.8,01.06.2026 11:35:00,Normalen promet
R2-409,GorjancAC Brezovica - LJ (Vič)480476.38.301.06.2026 11:30:00Povečan promet,AC Brezovica - LJ (Vič),480,47,6.3,8.3,01.06.2026 11:30:00,Povečan promet
R2-409,LJ (Vič) - AC Brezovica444487.68.001.06.2026 11:30:00Normalen promet,LJ (Vič) - AC Brezovica,444,48,7.6,8.0,01.06.2026 11:30:00,Normalen promet
R2-409,SenožečeRazdrto - Senožeče1566115.91.901.06.2026 11:35:00Normalen promet,Razdrto - Senožeče,156,61,15.9,1.9,01.06.2026 11:35:00,Normalen promet
R2-409,Senožeče - Razdrto1086331.51.701.06.2026 11:35:00Normalen promet,Senožeče - Razdrto,108,63,31.5,1.7,01.06.2026 11:35:00,Normalen promet
R2-409,BrezovicaAC Brezovica - Brezovica000.00.011.04.2026 18:45:00Ni podatka,AC Brezovica - Brezovica,0,0,0.0,0.0,11.04.2026 18:45:00,Ni podatka
R2-409,Brezovica - AC Brezovica000.00.011.04.2026 18:45:00Ni podatka,Brezovica - AC Brezovica,0,0,0.0,0.0,11.04.2026 18:45:00,Ni podatka
R2-409,Drenov GričBrezovica - Vrhnika3365110.05.801.06.2026 11:30:00Normalen promet,Brezovica - Vrhnika,336,51,10.0,5.8,01.06.2026 11:30:00,Normalen promet
R2-409,Vrhnika - Brezovica312519.65.201.06.2026 11:30:00Normalen promet,Vrhnika - Brezovica,312,51,9.6,5.2,01.06.2026 11:30:00,Normalen promet
R2-409,RavbarkomandaPlanina - Ravbarkomanda1566921.42.101.06.2026 11:35:00Normalen promet,Planina - Ravbarkomanda,156,69,21.4,2.1,01.06.2026 11:35:00,Normalen promet
R2-409,Ravbarkomanda - Planina967240.61.001.06.2026 11:35:00Normalen promet,Ravbarkomanda - Planina,96,72,40.6,1.0,01.06.2026 11:35:00,Normalen promet
R2-409,PetrinjeKastelec - Kozina1207532.31.401.06.2026 11:35:00Normalen promet,Kastelec - Kozina,120,75,32.3,1.4,01.06.2026 11:35:00,Normalen promet
R2-409,Kozina - Kastelec1447226.21.601.06.2026 11:35:00Normalen promet,Kozina - Kastelec,144,72,26.2,1.6,01.06.2026 11:35:00,Normalen promet
R2-409,ŠkocjanDivača - Matavun2406314.73.101.06.2026 11:35:00Normalen promet,Divača - Matavun,240,63,14.7,3.1,01.06.2026 11:35:00,Normalen promet
R2-409,Matavun - Divača1807419.21.901.06.2026 11:35:00Normalen promet,Matavun - Divača,180,74,19.2,1.9,01.06.2026 11:35:00,Normalen promet
R2-409,GrčarevecKalce - Planina1687820.81.601.06.2026 11:35:00Normalen promet,Kalce - Planina,168,78,20.8,1.6,01.06.2026 11:35:00,Normalen promet
R2-409,Planina - Kalce1206630.62.001.06.2026 11:35:00Normalen promet,Planina - Kalce,120,66,30.6,2.0,01.06.2026 11:35:00,Normalen promet
R2-409,PostojnaPostojna - Razdrto396528.06.601.06.2026 11:35:00Normalen promet,Postojna - Razdrto,396,52,8.0,6.6,01.06.2026 11:35:00,Normalen promet
R2-409,Razdrto - Postojna348489.36.001.06.2026 11:35:00Normalen promet,Razdrto - Postojna,348,48,9.3,6.0,01.06.2026 11:35:00,Normalen promet
R2-409,DivačaDivača - Senožeče728057.70.701.06.2026 11:30:00Normalen promet,Divača - Senožeče,72,80,57.7,0.7,01.06.2026 11:30:00,Normalen promet
R2-409,Senožeče - Divača1086336.81.501.06.2026 11:30:00Normalen promet,Senožeče - Divača,108,63,36.8,1.5,01.06.2026 11:30:00,Normalen promet
R2-409,KačiceKozina - Matavun848637.00.901.06.2026 11:35:00Normalen promet,Kozina - Matavun,84,86,37.0,0.9,01.06.2026 11:35:00,Normalen promet
R2-409,Matavun - Kozina1568922.41.301.06.2026 11:35:00Normalen promet,Matavun - Kozina,156,89,22.4,1.3,01.06.2026 11:35:00,Normalen promet
R2-409,DekaniKoper - Rižana965535.91.601.06.2026 11:35:00Normalen promet,Koper - Rižana,96,55,35.9,1.6,01.06.2026 11:35:00,Normalen promet
R2-409,Rižana - Koper1446519.71.701.06.2026 11:35:00Normalen promet,Rižana - Koper,144,65,19.7,1.7,01.06.2026 11:35:00,Normalen promet
R2-410,TenetišeGolnik - Kokrica846327.41.001.06.2026 11:30:00Normalen promet,Golnik - Kokrica,84,63,27.4,1.0,01.06.2026 11:30:00,Normalen promet
R2-410,Kokrica - Golnik1805419.43.101.06.2026 11:30:00Normalen promet,Kokrica - Golnik,180,54,19.4,3.1,01.06.2026 11:30:00,Normalen promet
R2-410,TržičBistrica - Tržič372418.77.301.06.2026 11:35:00Normalen promet,Bistrica - Tržič,372,41,8.7,7.3,01.06.2026 11:35:00,Normalen promet
R2-410,Tržič - Bistrica324409.96.401.06.2026 11:35:00Normalen promet,Tržič - Bistrica,324,40,9.9,6.4,01.06.2026 11:35:00,Normalen promet
R2-410,SeničnoTržič - Golnik000.00.004.10.2024 15:20:00Ni podatka,Tržič - Golnik,0,0,0.0,0.0,04.10.2024 15:20:00,Ni podatka
R2-410,KokricaKokrica - Kranj3485410.45.201.06.2026 11:35:00Povečan promet,Kokrica - Kranj,348,54,10.4,5.2,01.06.2026 11:35:00,Povečan promet
R2-410,Kranj - Kokrica396508.85.901.06.2026 11:35:00Povečan promet,Kranj - Kokrica,396,50,8.8,5.9,01.06.2026 11:35:00,Povečan promet
R2-411,NakloNaklo - Polica456487.17.701.06.2026 11:30:00Normalen promet,Naklo - Polica,456,48,7.1,7.7,01.06.2026 11:30:00,Normalen promet
R2-411,Polica - Naklo3005211.44.801.06.2026 11:30:00Normalen promet,Polica - Naklo,300,52,11.4,4.8,01.06.2026 11:30:00,Normalen promet
R2-411,Dobro PoljeČrnivec- Gobovce1445425.32.201.06.2026 11:25:00Normalen promet,Črnivec- Gobovce,144,54,25.3,2.2,01.06.2026 11:25:00,Normalen promet
R2-411,Gobovce - Črnivec1445425.32.201.06.2026 11:25:00Normalen promet,Gobovce - Črnivec,144,54,25.3,2.2,01.06.2026 11:25:00,Normalen promet
R2-411,PodbrezjeRadovljica - Kranj2044913.72.901.06.2026 11:30:00Normalen promet,Radovljica - Kranj,204,49,13.7,2.9,01.06.2026 11:30:00,Normalen promet
R2-412,Kranj (Labore)Iskra - Labore000.00.014.12.2023 05:50:00Ni podatka,Iskra - Labore,0,0,0.0,0.0,14.12.2023 05:50:00,Ni podatka
R2-412,Labore - Iskra000.00.014.12.2023 05:50:00Ni podatka,Labore - Iskra,0,0,0.0,0.0,14.12.2023 05:50:00,Ni podatka
R2-412,Kranj (sejem)Iskra - Kidričeva696544.511.001.06.2026 11:35:00Zgoščen promet,Iskra - Kidričeva,696,54,4.5,11.0,01.06.2026 11:35:00,Zgoščen promet
R2-412,Kidričeva - Iskra540545.99.101.06.2026 11:35:00Zgoščen promet,Kidričeva - Iskra,540,54,5.9,9.1,01.06.2026 11:35:00,Zgoščen promet
R2-412,Kranj (Zlato polje)Kidričeva c. - Polica684564.79.401.06.2026 11:35:00Povečan promet,Kidričeva c. - Polica,684,56,4.7,9.4,01.06.2026 11:35:00,Povečan promet
R2-412,Polica - Kidričeva c.708314.130.701.06.2026 11:35:00Gost promet z zastoji,Polica - Kidričeva c.,708,31,4.1,30.7,01.06.2026 11:35:00,Gost promet z zastoji
R2-413,ValburgaVodice - Zbilje1564423.33.601.06.2026 11:35:00Normalen promet,Vodice - Zbilje,156,44,23.3,3.6,01.06.2026 11:35:00,Normalen promet
R2-413,Zbilje - Vodice2884611.26.001.06.2026 11:35:00Normalen promet,Zbilje - Vodice,288,46,11.2,6.0,01.06.2026 11:35:00,Normalen promet
R2-413,ŽejeMoste - Vodice372568.75.801.06.2026 11:35:00Normalen promet,Moste - Vodice,372,56,8.7,5.8,01.06.2026 11:35:00,Normalen promet
R2-413,Vodice - Moste444576.99.301.06.2026 11:35:00Povečan promet,Vodice - Moste,444,57,6.9,9.3,01.06.2026 11:35:00,Povečan promet
R2-413,KrižKamnik - Moste2764813.55.401.06.2026 11:35:00Normalen promet,Kamnik - Moste,276,48,13.5,5.4,01.06.2026 11:35:00,Normalen promet
R2-413,Moste - Kamnik432477.68.501.06.2026 11:35:00Normalen promet,Moste - Kamnik,432,47,7.6,8.5,01.06.2026 11:35:00,Normalen promet
R2-414,LazeKamnik - Tuhinj965143.51.601.06.2026 11:35:00Normalen promet,Kamnik - Tuhinj,96,51,43.5,1.6,01.06.2026 11:35:00,Normalen promet
R2-414,Tuhinj - Kamnik1445526.02.201.06.2026 11:35:00Normalen promet,Tuhinj - Kamnik,144,55,26.0,2.2,01.06.2026 11:35:00,Normalen promet
R2-414,LočicaKamnik - Ločica724468.81.401.06.2026 11:30:00Normalen promet,Kamnik - Ločica,72,44,68.8,1.4,01.06.2026 11:30:00,Normalen promet
R2-414,Ločica - Kamnik1084524.71.901.06.2026 11:30:00Normalen promet,Ločica - Kamnik,108,45,24.7,1.9,01.06.2026 11:30:00,Normalen promet
R2-415,KrtinaAC - Moravče1926818.22.401.06.2026 11:35:00Normalen promet,AC - Moravče,192,68,18.2,2.4,01.06.2026 11:35:00,Normalen promet
R2-415,Moravče - AC348639.65.001.06.2026 11:35:00Normalen promet,Moravče - AC,348,63,9.6,5.0,01.06.2026 11:35:00,Normalen promet
R2-415,KandršeIzlake - Moravče964437.81.801.06.2026 11:35:00Normalen promet,Izlake - Moravče,96,44,37.8,1.8,01.06.2026 11:35:00,Normalen promet
R2-415,Moravče - Izlake2449234.30.301.06.2026 11:35:00Normalen promet,Moravče - Izlake,24,49,234.3,0.3,01.06.2026 11:35:00,Normalen promet
R2-416,Črni PotokIvančna Gorica - Litija364112.70.701.06.2026 11:35:00Normalen promet,Ivančna Gorica - Litija,36,41,12.7,0.7,01.06.2026 11:35:00,Normalen promet
R2-416,Litija - Ivančna Gorica366882.70.301.06.2026 11:35:00Normalen promet,Litija - Ivančna Gorica,36,68,82.7,0.3,01.06.2026 11:35:00,Normalen promet
R2-416,LitijaLitija - Šmartno1805121.52.701.06.2026 11:35:00Normalen promet,Litija - Šmartno,180,51,21.5,2.7,01.06.2026 11:35:00,Normalen promet
R2-416,Šmartno - Litija2404513.84.801.06.2026 11:35:00Normalen promet,Šmartno - Litija,240,45,13.8,4.8,01.06.2026 11:35:00,Normalen promet
R2-417,MoravčeGabrovka - Mala Koštrevnica365465.30.501.06.2026 11:30:00Normalen promet,Gabrovka - Mala Koštrevnica,36,54,65.3,0.5,01.06.2026 11:30:00,Normalen promet
R2-417,Mala Koštrevnica - Gabrovka364977.40.501.06.2026 11:30:00Normalen promet,Mala Koštrevnica - Gabrovka,36,49,77.4,0.5,01.06.2026 11:30:00,Normalen promet
R2-418,ŠkocjanŠkocjan - Zbure486665.20.601.06.2026 11:35:00Normalen promet,Škocjan - Zbure,48,66,65.2,0.6,01.06.2026 11:35:00,Normalen promet
R2-418,Zbure - Škocjan246426.20.401.06.2026 11:35:00Normalen promet,Zbure - Škocjan,24,64,26.2,0.4,01.06.2026 11:35:00,Normalen promet
R2-418,DramaAC - Šentjernej1325819.02.101.06.2026 11:35:00Normalen promet,AC - Šentjernej,132,58,19.0,2.1,01.06.2026 11:35:00,Normalen promet
R2-418,Šentjernej - AC1445427.82.301.06.2026 11:35:00Normalen promet,Šentjernej - AC,144,54,27.8,2.3,01.06.2026 11:35:00,Normalen promet
R2-418,ZbureMokronog - Zbure245894.60.301.06.2026 11:30:00Normalen promet,Mokronog - Zbure,24,58,94.6,0.3,01.06.2026 11:30:00,Normalen promet
R2-418,Zbure - Mokronog4851142.01.101.06.2026 11:30:00Normalen promet,Zbure - Mokronog,48,51,142.0,1.1,01.06.2026 11:30:00,Normalen promet
R2-418,Dobruška vasDobruška vas - Škocjan1686117.52.101.06.2026 11:30:00Normalen promet,Dobruška vas - Škocjan,168,61,17.5,2.1,01.06.2026 11:30:00,Normalen promet
R2-418,Škocjan - Dobruška vas846938.40.901.06.2026 11:30:00Normalen promet,Škocjan - Dobruška vas,84,69,38.4,0.9,01.06.2026 11:30:00,Normalen promet
R2-419,PotokNM Drska - Straža1325227.32.201.06.2026 11:35:00Normalen promet,NM Drska - Straža,132,52,27.3,2.2,01.06.2026 11:35:00,Normalen promet
R2-419,Straža - NM Drska1445521.32.201.06.2026 11:35:00Normalen promet,Straža - NM Drska,144,55,21.3,2.2,01.06.2026 11:35:00,Normalen promet
R2-419,Mokro PoljeRatež - Šentjernej845042.51.501.06.2026 11:30:00Normalen promet,Ratež - Šentjernej,84,50,42.5,1.5,01.06.2026 11:30:00,Normalen promet
R2-419,Šentjernej - Ratež1085333.31.601.06.2026 11:30:00Normalen promet,Šentjernej - Ratež,108,53,33.3,1.6,01.06.2026 11:30:00,Normalen promet
R2-419,Malo Mraševo 2Kostanjevica - Križaj846242.91.001.06.2026 11:30:00Normalen promet,Kostanjevica - Križaj,84,62,42.9,1.0,01.06.2026 11:30:00,Normalen promet
R2-419,Križaj - Kostanjevica1206126.81.501.06.2026 11:30:00Normalen promet,Križaj - Kostanjevica,120,61,26.8,1.5,01.06.2026 11:30:00,Normalen promet
R2-419,Župeča vasČatež ob Savi - Križaj1326024.71.701.06.2026 11:30:00Normalen promet,Čatež ob Savi - Križaj,132,60,24.7,1.7,01.06.2026 11:30:00,Normalen promet
R2-419,Križaj - Čatež ob Savi366384.60.401.06.2026 11:30:00Normalen promet,Križaj - Čatež ob Savi,36,63,84.6,0.4,01.06.2026 11:30:00,Normalen promet
R2-419,RatežNovo mesto - Ratež2405915.53.701.06.2026 11:40:00Normalen promet,Novo mesto - Ratež,240,59,15.5,3.7,01.06.2026 11:40:00,Normalen promet
R2-419,Ratež - Novo mesto2286018.33.101.06.2026 11:40:00Normalen promet,Ratež - Novo mesto,228,60,18.3,3.1,01.06.2026 11:40:00,Normalen promet
R2-419,ŠentjernejKostanjevica - Šentjernej724648.51.401.06.2026 11:30:00Normalen promet,Kostanjevica - Šentjernej,72,46,48.5,1.4,01.06.2026 11:30:00,Normalen promet
R2-419,Šentjernej - Kostanjevica965831.11.301.06.2026 11:30:00Normalen promet,Šentjernej - Kostanjevica,96,58,31.1,1.3,01.06.2026 11:30:00,Normalen promet
R2-419,Dolenje PoljeSoteska - Straža365967.20.501.06.2026 11:30:00Normalen promet,Soteska - Straža,36,59,67.2,0.5,01.06.2026 11:30:00,Normalen promet
R2-419,Straža - Soteska1565323.92.601.06.2026 11:30:00Normalen promet,Straža - Soteska,156,53,23.9,2.6,01.06.2026 11:30:00,Normalen promet
R2-420,MostecBrežice - Dobova1324926.92.201.06.2026 11:35:00Normalen promet,Brežice - Dobova,132,49,26.9,2.2,01.06.2026 11:35:00,Normalen promet
R2-420,Dobova - Brežice1085141.91.801.06.2026 11:35:00Normalen promet,Dobova - Brežice,108,51,41.9,1.8,01.06.2026 11:35:00,Normalen promet
R2-420,MP RigonceDobova - MP484473.80.901.06.2026 11:30:00Normalen promet,Dobova - MP,48,44,73.8,0.9,01.06.2026 11:30:00,Normalen promet
R2-420,Dobova - MP484473.80.901.06.2026 11:30:00Normalen promet,Dobova - MP,48,44,73.8,0.9,01.06.2026 11:30:00,Normalen promet
R2-421,SemičRučetna vas - Štrekljevec1086235.61.501.06.2026 11:30:00Normalen promet,Ručetna vas - Štrekljevec,108,62,35.6,1.5,01.06.2026 11:30:00,Normalen promet
R2-421,Štrekljevec - Ručetna vas605445.20.801.06.2026 11:30:00Normalen promet,Štrekljevec - Ručetna vas,60,54,45.2,0.8,01.06.2026 11:30:00,Normalen promet
R2-421,OsojnikJugorje - Semič606458.60.901.06.2026 11:30:00Normalen promet,Jugorje - Semič,60,64,58.6,0.9,01.06.2026 11:30:00,Normalen promet
R2-421,Semič - Jugorje366696.40.501.06.2026 11:30:00Normalen promet,Semič - Jugorje,36,66,96.4,0.5,01.06.2026 11:30:00,Normalen promet
R2-422,SenovoBrestanica - Senovo1685723.12.301.06.2026 11:35:00Normalen promet,Brestanica - Senovo,168,57,23.1,2.3,01.06.2026 11:35:00,Normalen promet
R2-422,Senovo - Brestanica2285314.23.401.06.2026 11:35:00Normalen promet,Senovo - Brestanica,228,53,14.2,3.4,01.06.2026 11:35:00,Normalen promet
R2-422,Veliki KamenPodsreda - Senovo6048110.91.001.06.2026 11:30:00Normalen promet,Podsreda - Senovo,60,48,110.9,1.0,01.06.2026 11:30:00,Normalen promet
R2-422,Senovo - Podsreda365039.10.601.06.2026 11:30:00Normalen promet,Senovo - Podsreda,36,50,39.1,0.6,01.06.2026 11:30:00,Normalen promet
R2-423,JelcaKozje - Šentjur607991.70.601.06.2026 11:35:00Normalen promet,Kozje - Šentjur,60,79,91.7,0.6,01.06.2026 11:35:00,Normalen promet
R2-423,Šentjur - Kozje487171.80.501.06.2026 11:35:00Normalen promet,Šentjur - Kozje,48,71,71.8,0.5,01.06.2026 11:35:00,Normalen promet
R2-423,KozjeKozje-Podsreda367291.10.401.06.2026 11:30:00Normalen promet,Kozje-Podsreda,36,72,91.1,0.4,01.06.2026 11:30:00,Normalen promet
R2-423,Podsreda-Kozje2453181.40.601.06.2026 11:30:00Normalen promet,Podsreda-Kozje,24,53,181.4,0.6,01.06.2026 11:30:00,Normalen promet
R2-423,MP Bistrica ob SotliBistrica ob Sotli - Polje482794.01.501.06.2026 11:35:00Normalen promet,Bistrica ob Sotli - Polje,48,27,94.0,1.5,01.06.2026 11:35:00,Normalen promet
R2-423,Polje - Bistrica ob Sotli3642118.30.601.06.2026 11:35:00Normalen promet,Polje - Bistrica ob Sotli,36,42,118.3,0.6,01.06.2026 11:35:00,Normalen promet
R2-423,ČrnolicaČrnolica - Šentjur2764813.14.501.06.2026 11:35:00Normalen promet,Črnolica - Šentjur,276,48,13.1,4.5,01.06.2026 11:35:00,Normalen promet
R2-423,Šentjur - Črnolica1804815.83.201.06.2026 11:35:00Normalen promet,Šentjur - Črnolica,180,48,15.8,3.2,01.06.2026 11:35:00,Normalen promet
R2-424,PodgorjePlanina - Sevnica4872114.60.501.06.2026 11:30:00Normalen promet,Planina - Sevnica,48,72,114.6,0.5,01.06.2026 11:30:00,Normalen promet
R2-424,Sevnica - Planina1290217.00.101.06.2026 11:30:00Normalen promet,Sevnica - Planina,12,90,217.0,0.1,01.06.2026 11:30:00,Normalen promet
R2-424,DobjeČrnolica - Dežno365255.50.501.06.2026 11:30:00Normalen promet,Črnolica - Dežno,36,52,55.5,0.5,01.06.2026 11:30:00,Normalen promet
R2-424,Dežno - Črnolica1205130.01.901.06.2026 11:30:00Normalen promet,Dežno - Črnolica,120,51,30.0,1.9,01.06.2026 11:30:00,Normalen promet
R2-425,PesjePesje - Velenje372478.77.001.06.2026 11:35:00Normalen promet,Pesje - Velenje,372,47,8.7,7.0,01.06.2026 11:35:00,Normalen promet
R2-425,Velenje - Pesje504497.29.701.06.2026 11:35:00Povečan promet,Velenje - Pesje,504,49,7.2,9.7,01.06.2026 11:35:00,Povečan promet
R2-425,ŠoštanjŠoštanj - Velenje3005810.65.401.06.2026 11:30:00Normalen promet,Šoštanj - Velenje,300,58,10.6,5.4,01.06.2026 11:30:00,Normalen promet
R2-425,Velenje - Šoštanj348559.85.101.06.2026 11:30:00Normalen promet,Velenje - Šoštanj,348,55,9.8,5.1,01.06.2026 11:30:00,Normalen promet
R2-425,PoljanaMežica - Poljana000.00.031.05.2026 01:00:00Ni podatka,Mežica - Poljana,0,0,0.0,0.0,31.05.2026 01:00:00,Ni podatka
R2-425,Poljana - Mežica000.00.031.05.2026 01:00:00Ni podatka,Poljana - Mežica,0,0,0.0,0.0,31.05.2026 01:00:00,Ni podatka
R2-425,TopolščicaŠentvid - Šoštanj606998.00.701.06.2026 11:35:00Normalen promet,Šentvid - Šoštanj,60,69,98.0,0.7,01.06.2026 11:35:00,Normalen promet
R2-425,Šoštanj - Šentvid726244.90.901.06.2026 11:35:00Normalen promet,Šoštanj - Šentvid,72,62,44.9,0.9,01.06.2026 11:35:00,Normalen promet
